,Unnamed: 0,MovieID,Title,Genres,Counts,Score
2045,2045,2114,"Outsiders, The (1983)",['Drama'],55,3.45
2046,2046,2115,Indiana Jones and the Temple of Doom (1984),"['Action', 'Adventure']",536,3.47
2047,2047,2116,"Lord of the Rings, The (1978)","['Adventure', 'Animation', ""Children's"", 'Sci-Fi']",22,3.18
2048,2048,2117,Nineteen Eighty-Four (1984),"['Drama', 'Sci-Fi']",131,3.5
2049,2049,2118,"Dead Zone, The (1983)","['Horror', 'Thriller']",37,3.32
2050,2050,2119,Maximum Overdrive (1986),['Horror'],104,2.54
2051,2051,2120,Needful Things (1993),"['Drama', 'Horror']",101,2.55
2052,2052,2121,Cujo (1983),"['Horror', 'Thriller']",183,2.87
2053,2053,2122,Children of the Corn (1984),"['Horror', 'Thriller']",381,2.26
2054,2054,2123,All Dogs Go to Heaven (1989),"['Animation', ""Children's""]",1045,2.93
2055,2055,2124,"Addams Family, The (1991)",['Comedy'],42,2.83
2056,2056,2125,Ever After: A Cinderella Story (1998),"['Drama', 'Romance']",18,3.5
2057,2057,2126,Snake Eyes (1998),"['Action', 'Crime', 'Mystery', 'Thriller']",91,3.34
2058,2058,2127,"First Love, Last Rites (1997)","['Drama', 'Romance']",799,3.61
2059,2059,2128,Safe Men (1998),['Comedy'],268,3.28
2060,2060,2129,"Saltmen of Tibet, The (1997)",['Documentary'],183,2.99
2061,2061,2130,Atlantic City (1980),"['Crime', 'Drama', 'Romance']",7,3.57
2062,2062,2131,Autumn Sonata (H�stsonaten ) (1978),['Drama'],70,3.2
2063,2063,2132,Who's Afraid of Virginia Woolf? (1966),['Drama'],8,2.5
2064,2064,2133,Adventures in Babysitting (1987),"['Adventure', 'Comedy']",798,4.07
2065,2065,2134,Weird Science (1985),['Comedy'],479,3.6
2066,2066,2135,Doctor Dolittle (1967),"['Adventure', 'Musical']",106,4.15
2067,2067,2136,"Nutty Professor, The (1963)",['Comedy'],564,4.07
2068,2068,2137,Charlotte's Web (1973),"['Animation', ""Children's""]",128,3.88
2069,2069,2138,Watership Down (1978),"['Animation', ""Children's"", 'Drama', 'Fantasy']",140,3.79
2070,2070,2139,"Secret of NIMH, The (1982)","['Animation', ""Children's""]",264,3.91
2071,2071,2140,"Dark Crystal, The (1982)","[""Children's"", 'Fantasy', 'Sci-Fi']",171,3.93
2072,2072,2141,"American Tail, An (1986)","['Animation', ""Children's"", 'Comedy']",303,2.91
2073,2073,2142,"American Tail: Fievel Goes West, An (1991)","['Animation', ""Children's"", 'Comedy']",66,3.67
2074,2074,2143,Legend (1985),"['Adventure', 'Fantasy', 'Romance']",21,3.52
2075,2075,2144,Sixteen Candles (1984),['Comedy'],81,3.74
2076,2076,2145,Pretty in Pink (1986),"['Comedy', 'Drama', 'Romance']",654,3.76
2077,2077,2146,St. Elmo's Fire (1985),"['Drama', 'Romance']",154,3.49
2078,2078,2147,"Clan of the Cave Bear, The (1986)",['Drama'],664,3.82
2079,2079,2148,House (1986),"['Comedy', 'Horror']",14,3.57
2080,2080,2149,House II: The Second Story (1987),"['Comedy', 'Horror']",864,3.8
2081,2081,2150,"Gods Must Be Crazy, The (1980)",['Comedy'],1035,3.76
2082,2082,2151,"Gods Must Be Crazy II, The (1989)",['Comedy'],361,2.89
2083,2083,2152,Air Bud: Golden Receiver (1998),"[""Children's"", 'Comedy']",262,3.61
2084,2084,2153,"Avengers, The (1998)","['Action', 'Adventure']",93,3.13
2085,2085,2154,How Stella Got Her Groove Back (1998),"['Drama', 'Romance']",565,3.6
2086,2086,2155,"Slums of Beverly Hills, The (1998)",['Comedy'],29,3.55
2087,2087,2156,"Best Man, The (Il Testimone dello sposo) (1997)","['Comedy', 'Drama']",594,3.66
2088,2088,2157,"Chambermaid on the Titanic, The (1998)",['Romance'],471,2.59
2089,2089,2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)","['Crime', 'Horror']",239,3.2
2090,2090,2159,Henry: Portrait of a Serial Killer (1990),"['Crime', 'Horror']",249,3.47
2091,2091,2160,Rosemary's Baby (1968),"['Horror', 'Thriller']",186,2.85
2092,2092,2161,"NeverEnding Story, The (1984)","['Adventure', ""Children's"", 'Fantasy']",163,2.44
2093,2093,2162,"NeverEnding Story II: The Next Chapter, The (1990)","['Adventure', ""Children's"", 'Fantasy']",276,2.85
2094,2094,2163,Attack of the Killer Tomatoes! (1980),"['Comedy', 'Horror']",736,3.11
2095,2095,2164,Surf Nazis Must Die (1987),['Drama'],113,2.97
2096,2096,2165,Your Friends and Neighbors (1998),['Drama'],511,3.71
2097,2097,2166,Return to Paradise (1998),"['Drama', 'Romance']",213,3.49
2098,2098,2167,Blade (1998),"['Action', 'Adventure', 'Horror']",76,3.14
2099,2099,2168,Dance with Me (1998),"['Drama', 'Romance']",221,3.6
2100,2100,2169,Dead Man on Campus (1998),['Comedy'],1163,3.43
2101,2101,2170,Wrongfully Accused (1998),"['Action', 'Comedy']",15,3.53
2102,2102,2171,"Next Stop, Wonderland (1998)","['Comedy', 'Drama', 'Romance']",197,3.39
2103,2103,2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",['Comedy'],37,3.08
2104,2104,2173,"Navigator: A Mediaeval Odyssey, The (1988)","['Adventure', 'Fantasy', 'Sci-Fi']",53,3.34
2105,2105,2174,Beetlejuice (1988),"['Comedy', 'Fantasy']",970,3.36
2106,2106,2175,D�j� Vu (1997),"['Drama', 'Romance']",185,3.3
2107,2107,2176,Rope (1948),['Thriller'],199,2.69
2108,2108,2177,Family Plot (1976),"['Comedy', 'Thriller']",825,3.71
2109,2109,2178,Frenzy (1972),['Thriller'],573,3.74
2110,2110,2179,Topaz (1969),['Thriller'],367,3.26
2111,2111,2180,Torn Curtain (1966),['Thriller'],312,3.23
2112,2112,2181,Marnie (1964),['Thriller'],346,3.49
2113,2113,2182,"Wrong Man, The (1956)","['Drama', 'Film-Noir', 'Thriller']",79,2.15
2114,2114,2183,"Man Who Knew Too Much, The (1956)",['Thriller'],256,3.69
2115,2115,2184,"Trouble with Harry, The (1955)","['Mystery', 'Thriller']",1127,3.68
2116,2116,2185,I Confess (1953),['Thriller'],438,3.33
2117,2117,2186,Strangers on a Train (1951),"['Film-Noir', 'Thriller']",278,3.72
2118,2118,2187,Stage Fright (1950),"['Mystery', 'Thriller']",363,3.7
2119,2119,2188,54 (1998),['Drama'],147,2.27
2120,2120,2189,I Married A Strange Person (1997),['Animation'],242,2.94
2121,2121,2190,Why Do Fools Fall In Love? (1998),['Drama'],245,2.73
2122,2122,2191,"Merry War, A (1997)",['Comedy'],233,2.45
2123,2123,2192,See the Sea (Regarde la mer) (1997),['Drama'],215,2.87
2124,2124,2193,Willow (1988),"['Action', 'Adventure', 'Fantasy']",714,3.17
2125,2125,2194,"Untouchables, The (1987)","['Action', 'Crime', 'Drama']",416,3.71
2126,2126,2195,Dirty Work (1998),['Comedy'],495,2.75
2127,2127,2196,Knock Off (1998),['Action'],4,3.5
2128,2128,2197,Firelight (1997),['Drama'],25,3.32
2129,2129,2198,Modulations (1998),['Documentary'],8,3.75
2130,2130,2199,Phoenix (1998),"['Crime', 'Drama']",304,3.83
2131,2131,2200,Under Capricorn (1949),['Drama'],30,3.73
2132,2132,2201,"Paradine Case, The (1947)",['Drama'],297,4.07
2133,2133,2202,Lifeboat (1944),"['Drama', 'Thriller', 'War']",541,3.28
2134,2134,2203,Shadow of a Doubt (1943),"['Film-Noir', 'Thriller']",510,3.42
2135,2135,2204,Saboteur (1942),['Thriller'],238,3.2
2136,2136,2205,Mr. & Mrs. Smith (1941),['Comedy'],222,3.15
2137,2137,2206,Suspicion (1941),"['Mystery', 'Thriller']",497,3.82
2138,2138,2207,Jamaica Inn (1939),['Drama'],305,3.84
2139,2139,2208,"Lady Vanishes, The (1938)","['Comedy', 'Mystery', 'Romance', 'Thriller']",369,3.85
2140,2140,2209,Young and Innocent (1937),"['Crime', 'Thriller']",710,3.65
2141,2141,2210,Sabotage (1936),['Thriller'],404,3.43
2142,2142,2211,Secret Agent (1936),['Thriller'],201,2.83
2143,2143,2212,"Man Who Knew Too Much, The (1934)",['Thriller'],355,3.27
2144,2144,2213,Waltzes from Vienna (1933),"['Comedy', 'Musical']",719,3.71
2145,2145,2214,Number Seventeen (1932),['Thriller'],693,3.37
2146,2146,2215,Rich and Strange (1932),"['Comedy', 'Romance']",352,3.11
2147,2147,2216,"Skin Game, The (1931)",['Drama'],231,2.55
2148,2148,2217,Elstree Calling (1930),"['Comedy', 'Musical']",166,2.89
2149,2149,2218,Juno and Paycock (1930),['Drama'],103,2.25
2150,2150,2219,Murder! (1930),"['Mystery', 'Thriller']",695,3.73
2151,2151,2220,"Manxman, The (1929)",['Drama'],128,3.17
2152,2152,2221,Blackmail (1929),['Thriller'],69,2.12
2153,2153,2222,Champagne (1928),['Comedy'],288,2.0
2154,2154,2223,"Farmer's Wife, The (1928)",['Comedy'],140,2.79
2155,2155,2224,Downhill (1927),['Drama'],267,3.31
2156,2156,2225,Easy Virtue (1927),['Drama'],9,3.78
2157,2157,2226,"Ring, The (1927)",['Drama'],20,3.25
2158,2158,2227,"Lodger, The (1926)",['Thriller'],20,2.6
2159,2159,2228,"Mountain Eagle, The (1926)",['Drama'],219,3.48
2160,2160,2229,"Pleasure Garden, The (1925)",['Drama'],712,3.82
2161,2161,2230,Always Tell Your Wife (1923),['Comedy'],699,3.61
2162,2162,2231,Rounders (1998),"['Crime', 'Drama']",177,2.41
2163,2163,2232,Cube (1997),"['Sci-Fi', 'Thriller']",206,2.61
2164,2164,2233,Digging to China (1998),['Drama'],20,2.05
2165,2165,2234,Let's Talk About Sex (1998),['Drama'],109,3.38
2166,2166,2235,One Man's Hero (1999),"['Drama', 'War']",144,3.52
2167,2167,2236,Simon Birch (1998),['Drama'],809,3.48
2168,2168,2237,Without Limits (1998),['Drama'],79,3.08
2169,2169,2238,Seven Beauties (Pasqualino Settebellezze) (1976),"['Comedy', 'Drama']",130,2.68
2170,2170,2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),"['Comedy', 'Drama']",123,2.55
2171,2171,2240,My Bodyguard (1980),['Drama'],196,3.69
2172,2172,2241,Class (1983),['Comedy'],4,3.25
2173,2173,2242,"Grandview, U.S.A. (1984)",['Drama'],110,3.56
2174,2174,2243,Broadcast News (1987),"['Comedy', 'Drama', 'Romance']",1495,3.57
2175,2175,2244,"Allnighter, The (1987)","['Comedy', 'Romance']",18,3.83
2176,2176,2245,Working Girl (1988),"['Comedy', 'Drama']",191,3.9
2177,2177,2246,Stars and Bars (1988),['Comedy'],83,3.22
2178,2178,2247,Married to the Mob (1988),['Comedy'],95,3.66
2179,2179,2248,Say Anything... (1989),"['Comedy', 'Drama', 'Romance']",39,3.15
2180,2180,2249,My Blue Heaven (1990),['Comedy'],58,3.33
2181,2181,2250,Men Don't Leave (1990),['Drama'],118,3.57
2182,2182,2251,"Cabinet of Dr. Ramirez, The (1991)",['Comedy'],98,3.58
2183,2183,2252,Hero (1992),"['Comedy', 'Drama']",179,3.93
2184,2184,2253,Toys (1992),"['Action', 'Comedy', 'Fantasy']",147,3.6
2185,2185,2254,Choices (1981),['Drama'],17,3.59
2186,2186,2255,Young Doctors in Love (1982),['Comedy'],482,4.3
2187,2187,2256,Parasite (1982),"['Horror', 'Sci-Fi']",26,3.58
2188,2188,2257,No Small Affair (1984),"['Comedy', 'Romance']",259,2.76
2189,2189,2258,Master Ninja I (1984),['Action'],21,3.71
2190,2190,2259,Blame It on Rio (1984),"['Comedy', 'Romance']",52,2.85
2191,2191,2260,Wisdom (1986),"['Action', 'Crime']",10,2.8
2192,2192,2261,One Crazy Summer (1986),['Comedy'],7,3.29
2193,2193,2262,About Last Night... (1986),"['Comedy', 'Drama', 'Romance']",802,3.5
2194,2194,2263,"Seventh Sign, The (1988)",['Thriller'],1127,4.01
2195,2195,2264,We're No Angels (1989),['Drama'],135,3.01
2196,2196,2265,Nothing But Trouble (1991),"['Adventure', 'Comedy']",27,2.44
2197,2197,2266,"Butcher's Wife, The (1991)","['Comedy', 'Romance']",11,4.18
2198,2198,2267,Mortal Thoughts (1991),"['Mystery', 'Thriller']",2,4.0
2199,2199,2268,"Few Good Men, A (1992)","['Crime', 'Drama']",0,0.0
2200,2200,2269,Indecent Proposal (1993),['Drama'],8,2.5
2201,2201,2270,"Century of Cinema, A (1994)",['Documentary'],20,3.4
2202,2202,2271,Permanent Midnight (1998),['Drama'],213,3.94
2203,2203,2272,One True Thing (1998),['Drama'],233,4.27
2204,2204,2273,Rush Hour (1998),"['Action', 'Thriller']",89,3.82
2205,2205,2274,Lilian's Story (1995),['Drama'],33,3.52
2206,2206,2275,Six-String Samurai (1998),"['Action', 'Adventure', 'Sci-Fi']",167,4.01
2207,2207,2276,"Soldier's Daughter Never Cries, A (1998)",['Drama'],8,2.88
2208,2208,2277,Somewhere in the City (1997),['Drama'],199,4.19
2209,2209,2278,Ronin (1998),"['Action', 'Crime', 'Thriller']",10,3.3
2210,2210,2279,Urban Legend (1998),"['Horror', 'Thriller']",54,3.7
2211,2211,2280,Clay Pigeons (1998),['Crime'],19,3.53
2212,2212,2281,Monument Ave. (1998),['Crime'],128,3.84
2213,2213,2282,Pecker (1998),"['Comedy', 'Drama']",1,1.0
2214,2214,2283,"Sheltering Sky, The (1990)",['Drama'],1,3.0
2215,2215,2284,Bandit Queen (1994),['Drama'],12,3.5
2216,2216,2285,If.... (1968),['Drama'],0,0.0
2217,2217,2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",['Comedy'],1,1.0
2218,2218,2287,Them! (1954),"['Sci-Fi', 'Thriller', 'War']",1,2.0
2219,2219,2288,"Thing, The (1982)","['Action', 'Horror', 'Sci-Fi', 'Thriller']",10,3.4
2220,2220,2289,"Player, The (1992)","['Comedy', 'Drama']",0,0.0
2221,2221,2290,Stardust Memories (1980),"['Comedy', 'Drama']",11,3.09
2222,2222,2291,Edward Scissorhands (1990),"['Drama', 'Romance']",0,0.0
2223,2223,2292,Overnight Delivery (1996),['Romance'],3,3.33
2224,2224,2293,Shadrach (1998),['Drama'],0,0.0
2225,2225,2294,Antz (1998),"['Animation', ""Children's""]",0,0.0
2226,2226,2295,"Impostors, The (1998)",['Comedy'],1,3.0
2227,2227,2296,"Night at the Roxbury, A (1998)",['Comedy'],21,3.52
2228,2228,2297,What Dreams May Come (1998),"['Drama', 'Romance']",0,0.0
2229,2229,2298,Strangeland (1998),['Thriller'],0,0.0
2230,2230,2299,"Battle of the Sexes, The (1959)",['Comedy'],0,0.0
2231,2231,2300,"Producers, The (1968)","['Comedy', 'Musical']",345,3.61
2232,2232,2301,History of the World: Part I (1981),['Comedy'],233,3.47
2233,2233,2302,My Cousin Vinny (1992),['Comedy'],5,1.6
2234,2234,2303,Nashville (1975),"['Drama', 'Musical']",8,1.88
2235,2235,2304,Love Is the Devil (1998),['Drama'],1,2.0
2236,2236,2305,Slam (1998),['Drama'],202,3.61
2237,2237,2306,Holy Man (1998),['Comedy'],44,3.59
2238,2238,2307,One Tough Cop (1998),"['Action', 'Drama']",77,3.83
2239,2239,2308,Detroit 9000 (1973),"['Action', 'Crime']",97,3.74
2240,2240,2309,"Inheritors, The (Die Siebtelbauern) (1998)",['Drama'],238,3.51
2241,2241,2310,"Mighty, The (1998)",['Drama'],129,2.78
2242,2242,2311,2010 (1984),"['Mystery', 'Sci-Fi']",6,2.5
2243,2243,2312,Children of a Lesser God (1986),['Drama'],789,3.75
2244,2244,2313,"Elephant Man, The (1980)",['Drama'],7,1.86
2245,2245,2314,Beloved (1998),['Drama'],514,3.41
2246,2246,2315,Bride of Chucky (1998),"['Horror', 'Thriller']",14,2.71
2247,2247,2316,Practical Magic (1998),"['Drama', 'Romance']",365,3.09
2248,2248,2317,"Alarmist, The (1997)",['Comedy'],914,4.02
2249,2249,2318,Happiness (1998),['Comedy'],239,3.19
2250,2250,2319,Reach the Rock (1997),['Comedy'],62,3.15
2251,2251,2320,Apt Pupil (1998),"['Drama', 'Thriller']",2,3.5
2252,2252,2321,Pleasantville (1998),['Comedy'],186,3.02
2253,2253,2322,Soldier (1998),"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'War']",440,2.56
2254,2254,2323,"Cruise, The (1998)",['Documentary'],1,2.0
2255,2255,2324,Life Is Beautiful (La Vita � bella) (1997),"['Comedy', 'Drama']",79,2.61
2256,2256,2325,Orgazmo (1997),['Comedy'],24,2.38
2257,2257,2326,Shattered Image (1998),"['Drama', 'Thriller']",17,2.94
2258,2258,2327,Tales from the Darkside: The Movie (1990),['Horror'],2,3.0
2259,2259,2328,Vampires (1998),['Horror'],201,2.72
2260,2260,2329,American History X (1998),['Drama'],49,2.8
2261,2261,2330,Hands on a Hard Body (1996),['Documentary'],161,3.33
2262,2262,2331,Living Out Loud (1998),"['Comedy', 'Romance']",326,3.16
2263,2263,2332,Belly (1998),"['Crime', 'Drama']",175,3.1
2264,2264,2333,Gods and Monsters (1998),['Drama'],83,2.59
2265,2265,2334,"Siege, The (1998)","['Action', 'Thriller']",83,2.0
2266,2266,2335,"Waterboy, The (1998)",['Comedy'],195,2.87
2267,2267,2336,Elizabeth (1998),['Drama'],74,2.95
2268,2268,2337,Velvet Goldmine (1998),['Drama'],1061,3.93
2269,2269,2338,I Still Know What You Did Last Summer (1998),"['Horror', 'Mystery', 'Thriller']",217,2.74
2270,2270,2339,I'll Be Home For Christmas (1998),"['Comedy', 'Romance']",0,0.0
2271,2271,2340,Meet Joe Black (1998),['Romance'],76,3.29
2272,2272,2341,Dancing at Lughnasa (1998),['Drama'],112,3.46
2273,2273,2342,Hard Core Logo (1996),['Comedy'],627,3.57
2274,2274,2343,"Naked Man, The (1998)",['Drama'],0,0.0
2275,2275,2344,Runaway Train (1985),"['Action', 'Adventure', 'Drama', 'Thriller']",71,3.37
2276,2276,2345,Desert Bloom (1986),['Drama'],70,3.71
2277,2277,2346,"Stepford Wives, The (1975)","['Sci-Fi', 'Thriller']",1,2.0
2278,2278,2347,"Pope of Greenwich Village, The (1984)",['Action'],806,3.53
2279,2279,2348,Sid and Nancy (1986),['Drama'],226,2.72
2280,2280,2349,Mona Lisa (1986),"['Comedy', 'Thriller']",125,3.43
2281,2281,2350,Heart Condition (1990),['Comedy'],11,3.45
2282,2282,2351,Nights of Cabiria (Le Notti di Cabiria) (1957),['Drama'],316,3.52
2283,2283,2352,"Big Chill, The (1983)","['Comedy', 'Drama']",61,2.92
2284,2284,2353,Enemy of the State (1998),"['Action', 'Thriller']",43,3.79
2285,2285,2354,"Rugrats Movie, The (1998)","['Animation', ""Children's"", 'Comedy']",54,3.89
2286,2286,2355,"Bug's Life, A (1998)","['Animation', ""Children's"", 'Comedy']",43,2.51
2287,2287,2356,Celebrity (1998),['Comedy'],280,3.44
2288,2288,2357,Central Station (Central do Brasil) (1998),['Drama'],741,3.79
2289,2289,2358,Savior (1998),['Drama'],978,3.96
2290,2290,2359,Waking Ned Devine (1998),['Comedy'],121,3.28
2291,2291,2360,"Celebration, The (Festen) (1998)",['Drama'],1473,3.59
2292,2292,2361,Pink Flamingos (1972),['Comedy'],20,2.5
2293,2293,2362,Glen or Glenda (1953),['Drama'],25,3.24
2294,2294,2363,Godzilla (Gojira) (1954),"['Action', 'Sci-Fi']",645,3.48
2295,2295,2364,Godzilla (Gojira) (1984),"['Action', 'Sci-Fi']",74,3.81
2296,2296,2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),"['Action', 'Sci-Fi']",144,2.38
2297,2297,2366,King Kong (1933),"['Action', 'Adventure', 'Horror']",355,3.11
2298,2298,2367,King Kong (1976),"['Action', 'Adventure', 'Horror']",15,1.87
2299,2299,2368,King Kong Lives (1986),"['Action', 'Adventure', 'Horror']",4,3.75
2300,2300,2369,Desperately Seeking Susan (1985),"['Comedy', 'Romance']",658,4.14
2301,2301,2370,"Emerald Forest, The (1985)","['Action', 'Adventure', 'Drama']",371,3.59
2302,2302,2371,Fletch (1985),['Comedy'],1086,3.78
2303,2303,2372,Fletch Lives (1989),['Comedy'],325,3.92
2304,2304,2373,Red Sonja (1985),"['Action', 'Adventure']",7,3.57
2305,2305,2374,Gung Ho (1986),"['Comedy', 'Drama']",25,3.48
2306,2306,2375,"Money Pit, The (1986)",['Comedy'],90,2.49
2307,2307,2376,"View to a Kill, A (1985)",['Action'],38,2.63
2308,2308,2377,Lifeforce (1985),"['Horror', 'Sci-Fi']",1,2.0
2309,2309,2378,Police Academy (1984),['Comedy'],2,4.5
2310,2310,2379,Police Academy 2: Their First Assignment (1985),['Comedy'],134,3.8
2311,2311,2380,Police Academy 3: Back in Training (1986),['Comedy'],470,3.42
2312,2312,2381,Police Academy 4: Citizens on Patrol (1987),['Comedy'],331,3.83
2313,2313,2382,Police Academy 5: Assignment: Miami Beach (1988),['Comedy'],457,4.01
2314,2314,2383,Police Academy 6: City Under Siege (1989),['Comedy'],104,3.13
2315,2315,2384,Babe: Pig in the City (1998),"[""Children's"", 'Comedy']",147,2.37
2316,2316,2385,Home Fries (1998),"['Comedy', 'Romance']",236,2.98
2317,2317,2386,Jerry Springer: Ringmaster (1998),['Drama'],8,2.62
2318,2318,2387,Very Bad Things (1998),"['Comedy', 'Crime']",320,3.9
2319,2319,2388,Steam: The Turkish Bath (Hamam) (1997),"['Drama', 'Romance']",0,0.0
2320,2320,2389,Psycho (1998),"['Crime', 'Horror', 'Thriller']",187,3.11
2321,2321,2390,Little Voice (1998),['Comedy'],1158,3.7
2322,2322,2391,"Simple Plan, A (1998)","['Crime', 'Thriller']",290,2.93
2323,2323,2392,Jack Frost (1998),"['Comedy', 'Drama']",35,3.94
2324,2324,2393,Star Trek: Insurrection (1998),"['Action', 'Sci-Fi']",1152,4.33
2325,2325,2394,"Prince of Egypt, The (1998)","['Animation', 'Musical']",119,3.13
2326,2326,2395,Rushmore (1998),['Comedy'],12,3.0
2327,2327,2396,Shakespeare in Love (1998),"['Comedy', 'Romance']",100,2.85
2328,2328,2397,Mass Appeal (1984),['Drama'],173,2.85
2329,2329,2398,Miracle on 34th Street (1947),['Drama'],640,4.23
2330,2330,2399,Santa Claus: The Movie (1985),"['Adventure', ""Children's"", 'Fantasy']",92,4.16
2331,2331,2400,Prancer (1989),"[""Children's"", 'Drama']",179,3.22
2332,2332,2401,Pale Rider (1985),['Western'],8,3.25
2333,2333,2402,Rambo: First Blood Part II (1985),"['Action', 'War']",578,3.81
2334,2334,2403,First Blood (1982),['Action'],386,3.12
2335,2335,2404,Rambo III (1988),"['Action', 'War']",420,2.93
2336,2336,2405,"Jewel of the Nile, The (1985)","['Action', 'Adventure', 'Comedy', 'Romance']",938,4.03
2337,2337,2406,Romancing the Stone (1984),"['Action', 'Adventure', 'Comedy', 'Romance']",126,3.21
2338,2338,2407,Cocoon (1985),"['Comedy', 'Sci-Fi']",295,2.2
2339,2339,2408,Cocoon: The Return (1988),"['Comedy', 'Sci-Fi']",27,2.93
2340,2340,2409,Rocky II (1979),"['Action', 'Drama']",344,3.25
2341,2341,2410,Rocky III (1982),"['Action', 'Drama']",44,3.27
2342,2342,2411,Rocky IV (1985),"['Action', 'Drama']",11,3.73
2343,2343,2412,Rocky V (1990),"['Action', 'Drama']",2,2.0
2344,2344,2413,Clue (1985),"['Comedy', 'Mystery']",201,3.42
2345,2345,2414,Young Sherlock Holmes (1985),"['Action', 'Adventure', 'Mystery']",43,3.37
2346,2346,2415,Violets Are Blue... (1986),"['Drama', 'Romance']",300,3.31
2347,2347,2416,Back to School (1986),['Comedy'],95,3.74
2348,2348,2417,Heartburn (1986),"['Comedy', 'Drama']",304,3.55
2349,2349,2418,Nothing in Common (1986),['Comedy'],167,3.61
2350,2350,2419,Extremities (1986),"['Drama', 'Thriller']",19,2.79
2351,2351,2420,"Karate Kid, The (1984)",['Drama'],111,4.21
2352,2352,2421,"Karate Kid, Part II, The (1986)","['Action', 'Adventure', 'Drama']",838,3.87
2353,2353,2422,"Karate Kid III, The (1989)","['Action', 'Adventure', 'Drama']",988,3.69
2354,2354,2423,Christmas Vacation (1989),['Comedy'],141,2.78
2355,2355,2424,You've Got Mail (1998),"['Comedy', 'Romance']",1703,3.85
2356,2356,2425,"General, The (1998)",['Crime'],96,2.9
2357,2357,2426,"Theory of Flight, The (1998)","['Comedy', 'Drama', 'Romance']",215,4.28
2358,2358,2427,"Thin Red Line, The (1998)","['Action', 'Drama', 'War']",4,4.0
2359,2359,2428,"Faculty, The (1998)","['Horror', 'Sci-Fi']",703,3.88
2360,2360,2429,Mighty Joe Young (1998),"['Adventure', ""Children's"", 'Drama']",117,4.31
2361,2361,2430,Mighty Joe Young (1949),"['Adventure', ""Children's"", 'Drama']",158,3.24
2362,2362,2431,Patch Adams (1998),"['Comedy', 'Drama']",53,2.85
2363,2363,2432,Stepmom (1998),['Drama'],301,3.32
2364,2364,2433,"Civil Action, A (1998)",['Drama'],121,2.78
2365,2365,2434,Down in the Delta (1998),['Drama'],136,2.77
2366,2366,2435,Hurlyburly (1998),['Drama'],756,3.66
2367,2367,2436,Tea with Mussolini (1999),['Comedy'],309,2.76
2368,2368,2437,Wilde (1997),['Drama'],58,1.69
2369,2369,2438,Outside Ozona (1998),"['Drama', 'Thriller']",840,2.95
2370,2370,2439,Affliction (1997),['Drama'],142,3.51
2371,2371,2440,Another Day in Paradise (1998),['Drama'],599,3.59
2372,2372,2441,"Hi-Lo Country, The (1998)","['Drama', 'Western']",238,2.97
2373,2373,2442,Hilary and Jackie (1998),['Drama'],189,2.48
2374,2374,2443,Playing by Heart (1998),"['Drama', 'Romance']",244,2.93
2375,2375,2444,24 7: Twenty Four Seven (1997),"['Comedy', 'Drama']",418,2.89
2376,2376,2445,At First Sight (1999),['Drama'],325,3.27
2377,2377,2446,In Dreams (1999),['Thriller'],183,2.95
2378,2378,2447,Varsity Blues (1999),"['Comedy', 'Drama']",413,3.0
2379,2379,2448,Virus (1999),"['Horror', 'Sci-Fi']",225,2.39
2380,2380,2449,"Garbage Pail Kids Movie, The (1987)","['Adventure', ""Children's""]",196,2.03
2381,2381,2450,Howard the Duck (1986),"['Adventure', ""Children's"", 'Sci-Fi']",174,1.91
2382,2382,2451,"Gate, The (1987)",['Horror'],150,1.77
2383,2383,2452,"Gate II: Trespassers, The (1990)",['Horror'],149,1.66
2384,2384,2453,"Boy Who Could Fly, The (1986)","['Drama', 'Fantasy']",523,3.29
2385,2385,2454,"Fly, The (1958)","['Horror', 'Sci-Fi']",146,2.58
2386,2386,2455,"Fly, The (1986)","['Horror', 'Sci-Fi']",59,1.97
2387,2387,2456,"Fly II, The (1989)","['Horror', 'Sci-Fi']",217,2.77
2388,2388,2457,Running Scared (1986),"['Action', 'Comedy']",15,3.47
2389,2389,2458,Armed and Dangerous (1986),"['Comedy', 'Crime']",264,2.65
2390,2390,2459,"Texas Chainsaw Massacre, The (1974)",['Horror'],330,3.69
2391,2391,2460,"Texas Chainsaw Massacre 2, The (1986)",['Horror'],745,3.75
2392,2392,2461,Leatherface: Texas Chainsaw Massacre III (1990),['Horror'],205,2.23
2393,2393,2462,"Return of the Texas Chainsaw Massacre, The (1994)",['Horror'],807,3.35
2394,2394,2463,Ruthless People (1986),['Comedy'],579,3.57
2395,2395,2464,Trick or Treat (1986),['Horror'],1220,3.84
2396,2396,2465,Deadly Friend (1986),['Horror'],2369,4.13
2397,2397,2466,Belizaire the Cajun (1986),['Drama'],23,3.3
2398,2398,2467,"Name of the Rose, The (1986)",['Mystery'],380,3.96
2399,2399,2468,Jumpin' Jack Flash (1986),"['Action', 'Comedy', 'Romance', 'Thriller']",223,2.67
2400,2400,2469,Peggy Sue Got Married (1986),"['Comedy', 'Romance']",43,2.86
